src/app/api/invoices/pdf/route.ts(687,5): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(690,9): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(690,11): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(690,13): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(691,14): error TS1005: ']' expected.
src/app/api/invoices/pdf/route.ts(691,16): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(691,20): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(691,23): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(692,1): error TS1161: Unterminated regular expression literal.
src/app/api/invoices/pdf/route.ts(694,1): error TS1161: Unterminated regular expression literal.
src/app/api/invoices/pdf/route.ts(700,1): error TS1109: Expression expected.
src/app/api/invoices/pdf/route.ts(701,1): error TS1109: Expression expected.
src/app/api/invoices/pdf/route.ts(702,1): error TS1109: Expression expected.
src/app/api/invoices/pdf/route.ts(704,3): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(704,5): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(706,1): error TS1161: Unterminated regular expression literal.
src/app/api/invoices/pdf/route.ts(710,5): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(710,8): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(711,5): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(711,9): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(712,11): error TS1005: ',' expected.
src/app/api/invoices/pdf/route.ts(712,12): error TS1005: ',' expected.
src/app/api/invoices/pdf/route.ts(712,20): error TS1005: ',' expected.
src/app/api/invoices/pdf/route.ts(712,38): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(717,3): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(718,1): error TS1121: Octal literals are not allowed. Use the syntax '0o0'.
src/app/api/invoices/pdf/route.ts(718,12): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(718,18): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(719,1): error TS1489: Decimals with leading zeros are not allowed.
src/app/api/invoices/pdf/route.ts(719,12): error TS1121: Octal literals are not allowed. Use the syntax '0o0'.
src/app/api/invoices/pdf/route.ts(719,18): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(720,1): error TS1489: Decimals with leading zeros are not allowed.
src/app/api/invoices/pdf/route.ts(720,12): error TS1121: Octal literals are not allowed. Use the syntax '0o0'.
src/app/api/invoices/pdf/route.ts(720,18): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(721,1): error TS1121: Octal literals are not allowed. Use the syntax '0o115'.
src/app/api/invoices/pdf/route.ts(721,12): error TS1121: Octal literals are not allowed. Use the syntax '0o0'.
src/app/api/invoices/pdf/route.ts(721,18): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(722,1): error TS1121: Octal literals are not allowed. Use the syntax '0o261'.
src/app/api/invoices/pdf/route.ts(722,12): error TS1121: Octal literals are not allowed. Use the syntax '0o0'.
src/app/api/invoices/pdf/route.ts(722,18): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(725,1): error TS1161: Unterminated regular expression literal.
src/app/api/invoices/pdf/route.ts(726,7): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(726,9): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(726,11): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(730,2): error TS1109: Expression expected.
src/app/api/invoices/pdf/route.ts(735,20): error TS1127: Invalid character.
src/app/api/invoices/pdf/route.ts(735,33): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(735,43): error TS1434: Unexpected keyword or identifier.
src/app/api/invoices/pdf/route.ts(735,47): error TS1434: Unexpected keyword or identifier.
src/app/api/invoices/pdf/route.ts(735,56): error TS1434: Unexpected keyword or identifier.
src/app/api/invoices/pdf/route.ts(743,33): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(759,3): error TS1005: ';' expected.
